Time,Ir1,Ir2,Red1,Red2,RsO2,Hb,HbO2
90.71427,9,26,3,6,106,42,99
90.73427,9,26,3,7,98,45,97
90.75427,9,27,3,7,100,45,99
90.77427,10,27,3,6,106,42,95
90.79427,9,27,3,6,107,41,101
90.81427,9,26,3,6,106,42,99
90.834274,9,26,3,6,106,42,99
90.85427,9,26,3,6,106,42,99
90.87427,9,26,3,6,106,42,99
90.89427,9,26,3,7,98,45,97
90.91427,9,26,3,7,98,45,97
90.93427,9,27,3,7,100,45,99
90.95427,9,27,3,6,107,41,101
90.97427,9,26,3,7,98,45,97
90.99427,9,26,3,6,106,42,99
91.014275,9,26,3,6,106,42,99
91.03427,9,26,3,7,98,45,97
91.05427,9,25,3,7,97,45,95
91.07427,10,26,2,7,45,55,85
91.09427,9,26,3,6,106,42,99
91.11427,9,26,3,7,98,45,97
91.13427,9,25,3,7,97,45,95
91.154274,8,25,3,6,107,41,104
91.17427,8,25,3,6,107,41,104
91.19427,8,25,3,6,107,41,104
91.21427,9,25,3,6,106,42,97
91.23427,9,25,3,6,106,42,97
91.25427,9,26,2,6,77,51,93
91.27427,9,26,3,6,106,42,99
91.29427,9,25,2,6,74,51,91
91.31427,8,25,3,6,107,41,104
91.334274,9,24,3,7,95,45,92
91.35427,8,24,3,7,100,45,99
91.37427,8,24,3,7,100,45,99
91.39427,8,25,3,6,107,41,104
91.41427,9,24,2,7,50,55,86
91.43427,8,25,3,7,101,45,101
91.45427,9,26,3,6,106,42,99
91.47427,9,25,2,6,74,51,91
91.49427,9,25,3,6,106,42,97
91.514275,9,24,3,7,95,45,92
91.53427,9,25,3,6,106,42,97
91.55427,8,25,3,6,107,41,104
91.57427,8,25,4,7,110,38,106
91.59427,8,25,3,7,101,45,101
91.61427,9,26,3,6,106,42,99
91.63427,9,26,3,6,106,42,99
91.654274,9,26,3,7,98,45,97
91.67427,9,25,3,7,97,45,95
91.69427,9,25,2,7,56,54,89
91.71427,8,26,3,6,108,41,106
91.73427,9,25,3,7,97,45,95
91.75427,9,26,3,6,106,42,99
91.77427,9,26,3,6,106,42,99
91.79427,9,26,3,7,98,45,97
91.81427,10,27,2,6,70,51,89
91.834274,9,27,3,6,107,41,101
91.85427,9,26,3,7,98,45,97
91.87427,9,26,2,6,77,51,93
91.89427,9,26,3,6,106,42,99
91.91427,9,25,3,7,97,45,95
91.93427,9,25,4,7,110,39,99
91.95427,9,26,3,7,98,45,97
91.97427,10,26,2,7,45,55,85
91.99427,10,27,2,7,52,55,87
92.014275,10,27,2,7,52,55,87
92.03427,10,27,2,7,52,55,87
92.05427,10,27,2,6,70,51,89
92.07427,9,26,3,7,98,45,97
92.09427,9,26,3,7,98,45,97
92.11427,9,26,3,7,98,45,97
92.13427,9,26,3,7,98,45,97
92.154274,10,27,3,7,96,45,93
92.17427,10,28,3,6,106,42,97
92.19427,10,27,3,7,96,45,93
92.21427,9,26,3,7,98,45,97
92.23427,9,26,3,7,98,45,97
92.25427,9,26,3,6,106,42,99
92.27427,9,26,2,7,61,54,91
92.29427,9,27,3,6,107,41,101
92.31427,9,26,3,7,98,45,97
92.334274,9,27,3,6,107,41,101
92.35427,10,27,2,6,70,51,89
92.37427,9,26,3,7,98,45,97
92.39427,9,26,3,7,98,45,97
92.41427,9,26,2,7,61,54,91
92.43427,9,26,3,7,98,45,97
92.45427,9,27,2,6,81,50,95
92.47427,9,26,3,7,98,45,97
92.49427,9,27,3,6,107,41,101
92.514275,9,27,3,7,100,45,99
92.53427,9,27,3,6,107,41,101
92.55427,10,26,2,7,45,55,85
92.57427,9,26,3,7,98,45,97
92.59427,9,25,3,7,97,45,95
92.61427,9,26,3,7,98,45,97
92.63427,9,26,3,7,98,45,97
92.654274,9,26,3,7,98,45,97
92.67427,10,26,2,7,45,55,85
92.69427,9,25,3,7,97,45,95
92.71427,9,26,3,6,106,42,99
92.73427,9,25,3,7,97,45,95
92.75427,9,25,3,6,106,42,97
92.77427,9,25,2,7,56,54,89
92.79427,9,26,3,7,98,45,97
92.81427,9,27,3,6,107,41,101
92.834274,9,25,3,7,97,45,95
92.85427,8,25,3,6,107,41,104
92.87427,9,25,2,7,56,54,89
92.89427,9,25,3,7,97,45,95
92.91427,9,25,3,6,106,42,97
92.93427,9,25,2,7,56,54,89
92.95427,9,26,3,7,98,45,97
92.97427,9,26,2,7,61,54,91
92.99427,9,26,2,6,77,51,93
93.014275,8,25,3,6,107,41,104
93.03427,9,25,3,6,106,42,97
93.05427,9,25,2,6,74,51,91
93.07427,9,25,3,6,106,42,97
93.09427,9,25,3,7,97,45,95
93.11427,9,26,4,7,110,39,101
93.13427,9,25,3,6,106,42,97
93.154274,8,25,3,6,107,41,104
93.17427,9,25,4,7,110,39,99
93.19427,9,24,3,7,95,45,92
93.21427,9,25,3,6,106,42,97
93.23427,9,25,3,6,106,42,97
93.25427,9,26,3,6,106,42,99
93.27427,9,26,3,7,98,45,97
93.29427,9,26,3,6,106,42,99
93.31427,9,25,3,7,97,45,95
93.334274,9,24,3,7,95,45,92
93.35427,9,25,3,6,106,42,97
93.37427,9,24,3,7,95,45,92
93.39427,9,25,3,6,106,42,97
93.41427,9,26,2,6,77,51,93
93.43427,9,25,3,6,106,42,97
93.45427,9,26,3,6,106,42,99
93.47427,9,25,2,6,74,51,91
93.49427,9,25,3,6,106,42,97
93.514275,9,25,3,6,106,42,97
93.53427,9,25,2,6,74,51,91
93.55427,9,25,2,7,56,54,89
93.57427,9,26,2,6,77,51,93
93.59427,9,26,3,6,106,42,99
93.61427,9,26,3,6,106,42,99
93.63427,9,25,2,7,56,54,89
93.654274,8,25,3,7,101,45,101
93.67427,8,25,3,7,101,45,101
93.69427,9,24,2,7,50,55,86
93.71427,9,25,3,7,97,45,95
93.73427,9,25,3,6,106,42,97
93.75427,9,25,3,7,97,45,95
93.77427,9,26,3,7,98,45,97
93.79427,9,26,3,6,106,42,99
93.81427,9,25,3,6,106,42,97
93.834274,8,25,3,6,107,41,104
93.85427,9,25,3,6,106,42,97
93.87427,9,25,2,6,74,51,91
93.89427,9,25,3,7,97,45,95
93.91427,9,26,2,6,77,51,93
93.93427,9,26,3,6,106,42,99
93.95427,9,26,3,6,106,42,99
93.97427,9,25,3,7,97,45,95
93.99427,9,25,3,6,106,42,97
94.014275,9,25,3,7,97,45,95
94.03427,9,25,2,7,56,54,89
94.05427,8,25,3,6,107,41,104
94.07427,8,26,3,6,108,41,106
94.09427,9,26,3,6,106,42,99
94.11427,9,26,3,7,98,45,97
94.13427,8,26,3,6,108,41,106
94.154274,9,25,3,7,97,45,95
94.17427,8,25,3,7,101,45,101
94.19427,9,25,2,7,56,54,89
94.21427,9,25,3,6,106,42,97
94.23427,9,26,2,6,77,51,93
94.25427,9,26,2,6,77,51,93
94.27427,10,26,2,7,45,55,85
94.29427,9,25,3,6,106,42,97
94.31427,9,25,3,6,106,42,97
94.334274,9,24,2,7,50,55,86
94.35427,9,25,2,6,74,51,91
94.37427,9,25,3,7,97,45,95
94.39427,8,25,3,7,101,45,101
94.41427,9,26,3,6,106,42,99
94.43427,9,26,3,6,106,42,99
94.45427,9,26,2,6,77,51,93
94.47427,8,25,3,6,107,41,104
94.49427,9,24,3,7,95,45,92
94.514275,9,25,2,6,74,51,91
94.53427,8,24,4,7,110,38,103
94.55427,8,25,3,6,107,41,104
94.57427,9,26,2,6,77,51,93
94.59427,9,25,3,6,106,42,97
94.61427,9,25,3,7,97,45,95
94.63427,8,25,3,6,107,41,104
94.654274,9,25,3,6,106,42,97
94.67427,8,25,3,6,107,41,104
94.69427,9,25,3,6,106,42,97
94.71427,8,25,3,7,101,45,101
94.73427,8,25,3,6,107,41,104
94.75427,9,25,2,7,56,54,89
94.77427,9,26,3,6,106,42,99
94.79427,8,25,3,6,107,41,104
94.81427,9,24,2,7,50,55,86
94.834274,9,25,3,6,106,42,97
94.85427,8,25,3,7,101,45,101
94.87427,9,25,3,7,97,45,95
94.89427,9,25,3,7,97,45,95
94.91427,8,25,3,7,101,45,101
94.93427,9,26,3,7,98,45,97
94.95427,9,25,3,6,106,42,97
94.97427,9,25,3,7,97,45,95
94.99427,9,25,3,7,97,45,95
95.014275,8,24,3,7,100,45,99
95.03427,9,25,3,6,106,42,97
95.05427,8,25,3,7,101,45,101
95.07427,9,25,3,7,97,45,95
95.09427,9,25,3,7,97,45,95
95.11427,9,26,2,6,77,51,93
95.13427,9,25,3,7,97,45,95
95.154274,9,25,3,7,97,45,95
95.17427,9,24,3,7,95,45,92
95.19427,8,25,3,6,107,41,104
95.21427,9,25,3,6,106,42,97
95.23427,9,25,3,7,97,45,95
95.25427,9,25,3,7,97,45,95
95.27427,9,26,3,7,98,45,97
95.29427,9,25,3,6,106,42,97
95.31427,8,25,3,6,107,41,104
95.334274,9,25,3,6,106,42,97
95.35427,9,24,3,7,95,45,92
95.37427,8,25,3,6,107,41,104
95.39427,9,25,3,6,106,42,97
95.41427,9,25,3,7,97,45,95
95.43427,9,26,3,6,106,42,99
95.45427,9,26,3,7,98,45,97
95.47427,9,25,3,6,106,42,97
95.49427,9,25,2,6,74,51,91
95.514275,9,24,2,7,50,55,86
95.53427,9,24,3,7,95,45,92
95.55427,8,25,3,6,107,41,104
95.57427,9,25,3,6,106,42,97
95.59427,9,25,3,6,106,42,97
95.61427,9,25,3,7,97,45,95
95.63427,9,25,3,7,97,45,95
95.654274,8,25,3,6,107,41,104
95.67427,8,25,3,6,107,41,104
95.69427,9,24,2,7,50,55,86
95.71427,9,25,2,6,74,51,91
95.73427,9,25,3,7,97,45,95
95.75427,9,25,2,7,56,54,89
95.77427,9,26,2,6,77,51,93
95.79427,9,25,3,7,97,45,95
95.81427,9,25,3,7,97,45,95
95.834274,9,25,3,6,106,42,97
95.85427,9,24,2,7,50,55,86
