Time,Ir1,Ir2,Red1,Red2,RsO2,Hb,HbO2
90.71428,6,21,4,10,100,0,45
90.734276,6,21,4,11,95,1,47
90.75427,6,21,3,10,82,6,50
90.77428,6,21,4,11,95,1,47
90.79427,6,20,4,11,93,2,50
90.834274,6,20,3,11,71,8,54
90.85428,5,21,4,11,100,0,36
90.874275,6,21,4,10,100,0,45
90.89427,6,20,4,11,93,2,50
90.914276,6,21,3,11,75,8,51
90.93427,6,21,4,11,95,1,47
90.95428,6,20,4,11,93,2,50
90.97427,6,20,3,11,71,8,54
90.99428,6,21,3,10,82,6,50
91.014275,5,21,4,10,103,1,35
91.03428,6,20,4,10,99,0,48
91.054276,6,21,4,10,100,0,45
91.07427,6,20,3,11,71,8,54
91.09428,6,21,3,11,75,8,51
91.11427,6,20,4,11,93,2,50
91.13428,6,21,3,11,75,8,51
91.154274,6,20,3,10,79,6,53
91.17428,6,20,3,11,71,8,54
91.194275,6,20,3,11,71,8,54
91.21428,5,20,4,11,99,1,39
91.234276,6,20,4,11,93,2,50
91.25427,6,20,4,11,93,2,50
91.27428,6,21,3,10,82,6,50
91.29427,6,20,3,11,71,8,54
91.31428,6,20,3,11,71,8,54
91.334274,5,20,4,10,102,1,38
91.35428,5,20,4,11,99,1,39
91.374275,5,20,4,11,99,1,39
91.39427,6,21,4,10,100,0,45
91.414276,6,21,4,10,100,0,45
91.43427,6,21,4,10,100,0,45
91.45428,6,20,3,11,71,8,54
91.47427,6,21,3,11,75,8,51
91.49428,6,20,4,10,99,0,48
91.514275,6,20,4,11,93,2,50
91.53428,6,20,4,11,93,2,50
91.554276,6,20,4,11,93,2,50
91.57427,6,20,3,11,71,8,54
91.59428,6,20,3,10,79,6,53
91.61427,6,20,3,11,71,8,54
91.63428,6,21,4,11,95,1,47
91.654274,6,21,4,11,95,1,47
91.67428,6,21,3,10,82,6,50
91.694275,5,20,4,11,99,1,39
91.71428,6,20,4,11,93,2,50
91.734276,6,20,4,11,93,2,50
91.75427,6,21,3,11,75,8,51
91.77428,6,21,3,10,82,6,50
91.79427,6,20,3,11,71,8,54
91.81428,6,21,4,11,95,1,47
91.834274,6,21,3,11,75,8,51
91.85428,5,20,4,11,99,1,39
91.874275,6,20,4,11,93,2,50
91.89427,6,20,4,11,93,2,50
91.914276,6,21,3,11,75,8,51
91.93427,6,21,3,10,82,6,50
91.95428,6,21,3,10,82,6,50
91.97427,6,21,4,11,95,1,47
91.99428,6,21,3,10,82,6,50
92.014275,7,21,3,10,71,7,59
92.03428,6,21,4,11,95,1,47
92.054276,6,20,3,11,71,8,54
92.07427,6,20,3,11,71,8,54
92.09428,6,21,4,11,95,1,47
92.11427,6,21,4,10,100,0,45
92.13428,6,20,3,11,71,8,54
92.154274,6,21,3,11,75,8,51
92.17428,6,21,4,11,95,1,47
92.194275,6,21,3,11,75,8,51
92.21428,6,21,3,10,82,6,50
92.234276,6,21,4,11,95,1,47
92.25427,6,21,3,10,82,6,50
92.27428,6,20,3,11,71,8,54
92.29427,6,21,4,10,100,0,45
92.31428,6,21,4,11,95,1,47
92.334274,6,21,3,11,75,8,51
92.35428,6,20,4,11,93,2,50
92.374275,6,21,3,11,75,8,51
92.39427,6,20,3,11,71,8,54
92.414276,6,21,4,11,95,1,47
92.43427,6,21,4,11,95,1,47
92.45428,6,21,3,10,82,6,50
92.47427,6,21,4,11,95,1,47
92.49428,6,21,4,11,95,1,47
92.514275,7,21,3,11,61,9,60
92.53428,6,20,4,11,93,2,50
92.554276,6,21,3,11,75,8,51
92.57427,6,20,3,11,71,8,54
92.59428,6,21,4,11,95,1,47
92.61427,6,21,3,10,82,6,50
92.63428,6,21,3,11,75,8,51
