Time,Ir1,Ir2,Red1,Red2,RsO2,Hb,HbO2
13.969796,779,770,4527,5074,75,0,0
13.989797,796,815,4383,4928,70,0,0
14.009796,806,809,4500,5118,75,0,0
14.029797,819,805,4510,5106,78,0,0
14.049796,753,824,4497,4990,51,0,0
14.069797,815,754,4326,4887,85,0,0
14.089796,795,821,4506,5336,78,0,0
14.109797,795,861,4341,5328,76,0,0
14.129796,789,802,4351,5248,83,0,0
14.1497965,722,824,4189,5248,69,0,0
14.169796,790,795,4442,4957,72,0,0
14.189796,794,842,4327,5274,79,0,0
14.209796,828,852,4410,5024,71,0,0
14.229796,786,809,4512,5263,76,0,0
14.309796,780,817,4276,5208,81,0,0
14.329797,776,758,4477,4876,73,0,0
14.349796,794,820,4297,4912,71,0,0
14.369797,794,803,4290,5219,85,0,0
14.389796,807,848,4090,4830,74,0,0
14.409797,771,767,4566,5063,73,0,0
14.429796,792,789,4246,4938,80,0,0
14.449797,787,850,4241,4852,62,0,0
14.469796,826,798,4243,5165,90,0,0
14.489797,741,771,4345,5057,73,0,0
14.509796,770,805,4233,4920,72,0,0
14.529797,797,797,4238,5199,88,0,0
14.549796,728,794,4236,4950,64,0,0
14.569797,787,766,4139,4882,85,0,0
14.629796,787,814,4226,5258,86,0,0
14.6497965,778,801,4348,4843,67,0,0
14.669796,766,826,4182,5117,77,0,0
14.689796,788,807,4108,4693,73,0,0
14.709796,778,799,4217,5048,80,0,0
14.729796,778,829,4112,4743,67,0,0
14.749796,771,772,4428,5086,77,0,0
14.769796,756,800,4463,4783,53,0,0
14.789796,799,815,4210,5075,83,0,0
14.809796,801,834,4232,4878,71,0,0
14.829797,815,815,4201,4993,83,0,0
14.849796,723,802,4485,4801,37,0,0
14.869797,792,812,4093,4980,83,0,0
14.889796,776,831,4527,4867,50,0,0
14.909797,774,790,4305,5030,77,0,0
14.969796,751,787,4357,5025,70,0,0
14.989797,772,818,4444,4930,60,0,0
15.009796,766,788,3897,4882,88,0,0
15.029797,732,761,4189,4710,67,0,0
15.049796,767,784,4111,5001,84,0,0
15.069797,793,778,4262,5136,87,0,0
15.089796,772,761,4000,5067,93,0,0
15.109797,750,805,4201,4989,71,0,0
15.129796,768,750,4175,4916,84,0,0
15.1497965,769,789,4264,4894,73,0,0
15.169796,769,787,4240,5120,82,0,0
15.189796,758,755,3985,4893,88,0,0
15.209796,747,780,4461,4710,53,0,0
15.229796,772,806,4320,5025,73,0,0
15.289796,777,791,4359,4819,68,0,0
15.309796,762,817,4461,4769,49,0,0
15.329797,771,765,4230,5143,87,0,0
15.349796,824,777,4345,5057,86,0,0
15.369797,756,805,4497,5067,62,0,0
15.389796,754,782,4254,5006,76,0,0
15.409797,815,824,4163,5224,90,0,0
15.429796,801,792,4234,4867,79,0,0
15.449797,857,773,4329,4901,87,0,0
15.469796,751,729,4380,4728,72,0,0
15.489797,765,827,4293,5177,73,0,0
15.509796,771,790,3962,4835,84,0,0
15.529797,782,814,4285,4855,68,0,0
15.549796,759,749,4203,5026,85,0,0
15.569797,768,784,4327,5096,79,0,0
15.629796,739,782,4260,4753,61,0,0
15.6497965,756,793,4103,4948,79,0,0
15.669796,774,779,4182,4830,77,0,0
15.689796,773,793,4028,4836,81,0,0
15.709796,769,771,4160,4752,76,0,0
15.729796,758,794,4165,4939,76,0,0
15.749796,758,773,4171,4766,74,0,0
15.769796,763,815,4486,5136,65,0,0
15.789796,787,833,4195,4764,65,0,0
15.809796,710,809,4083,5049,66,0,0
15.829797,796,802,4224,4804,75,0,0
15.849796,806,797,4180,4849,81,0,0
15.869797,824,794,4510,5076,79,0,0
15.889796,760,797,4149,4823,72,0,0
15.969796,776,766,4164,4815,80,0,0
15.989797,764,814,4134,5055,79,0,0
16.009796,819,804,4111,4897,85,0,0
