Time,Ir1,Ir2,Red1,Red2,RsO2,Hb,HbO2
16.604147,341,1086,1634,4795,86,0,0
16.684147,337,1060,1593,4801,83,0,0
16.704147,339,1075,1571,4733,84,0,0
16.724148,324,1014,1533,4596,84,0,0
16.744148,341,1059,1564,4716,83,0,0
16.764149,342,1056,1585,4867,81,0,0
16.784147,335,1050,1588,4722,84,0,0
16.804148,315,1002,1517,4546,85,0,0
16.824148,337,1065,1542,4734,82,0,0
16.844149,338,1055,1554,4644,84,0,0
16.864147,331,1050,1544,4608,85,0,0
16.884148,317,1016,1512,4494,86,0,0
16.904148,336,1029,1510,4529,82,0,0
16.924149,341,1061,1538,4702,82,0,0
17.004148,355,1068,1574,4805,79,0,0
17.024147,341,1061,1534,4559,84,0,0
17.044147,327,1020,1527,4586,83,0,0
17.064148,322,995,1503,4509,83,0,0
17.084148,350,1088,1578,4789,82,0,0
17.104147,353,1076,1578,4565,85,0,0
17.124147,345,1066,1564,4662,83,0,0
17.144148,332,1025,1527,4701,80,0,0
17.164148,335,1009,1497,4426,82,0,0
17.184147,354,1093,1581,4678,84,0,0
17.204147,353,1099,1574,4646,84,0,0
17.224148,336,1048,1537,4620,83,0,0
17.244148,324,1007,1513,4480,84,0,0
17.324148,314,973,1466,4271,85,0,0
17.344149,309,988,1435,4300,85,0,0
17.364147,338,1038,1522,4433,85,0,0
17.384148,332,1027,1514,4469,84,0,0
17.404148,315,980,1474,4363,84,0,0
17.424149,302,904,1445,4281,81,0,0
17.444147,321,983,1467,4425,82,0,0
17.464148,326,1001,1505,4521,82,0,0
17.484148,322,1002,1525,4457,85,0,0
17.504148,305,954,1455,4307,85,0,0
17.524147,291,925,1425,4218,86,0,0
17.544147,316,1001,1470,4387,85,0,0
17.564148,312,983,1478,4364,85,0,0
17.584148,308,985,1470,4417,85,0,0
17.644148,316,986,1491,4400,85,0,0
17.664148,313,982,1485,4385,85,0,0
17.684147,298,944,1451,4355,84,0,0
17.704147,284,903,1424,4336,83,0,0
17.724148,314,972,1485,4390,84,0,0
17.744148,315,985,1490,4408,85,0,0
17.764149,308,955,1481,4440,83,0,0
17.784147,292,910,1440,4324,83,0,0
17.804148,290,905,1410,4240,83,0,0
17.824148,314,979,1495,4412,85,0,0
17.844149,324,970,1487,4489,80,0,0
17.864147,303,932,1456,4311,83,0,0
17.884148,292,938,1427,4244,86,0,0
17.904148,317,985,1502,4333,86,0,0
17.964148,287,897,1434,4298,84,0,0
17.984148,328,1019,1518,4480,84,0,0
18.004148,331,969,1523,4487,80,0,0
18.024147,312,990,1496,4495,84,0,0
18.044147,300,922,1470,4405,82,0,0
18.064148,323,1010,1511,4460,85,0,0
18.084148,326,1052,1527,4498,87,0,0
18.104147,320,1001,1527,4576,84,0,0
18.124147,316,961,1499,4563,80,0,0
18.144148,319,998,1492,4399,85,0,0
18.164148,324,1010,1525,4501,85,0,0
18.184147,320,1038,1519,4554,86,0,0
18.204147,311,953,1454,4455,80,0,0
18.224148,298,960,1450,4292,86,0,0
18.284147,315,986,1502,4507,84,0,0
18.304148,303,983,1473,4442,85,0,0
18.324148,328,1042,1521,4477,86,0,0
18.344149,329,1024,1528,4580,83,0,0
18.364147,321,978,1515,4452,83,0,0
18.384148,308,989,1480,4361,87,0,0
18.404148,307,950,1451,4213,85,0,0
18.424149,325,1015,1526,4483,85,0,0
18.444147,322,1005,1515,4453,85,0,0
18.464148,306,959,1477,4353,85,0,0
18.484148,294,919,1452,4272,85,0,0
18.504148,329,1024,1529,4664,82,0,0
18.524147,328,1025,1524,4481,85,0,0
18.544147,305,985,1502,4537,85,0,0
18.604147,326,1015,1523,4463,85,0,0
18.624147,322,1013,1513,4437,86,0,0
18.644148,306,953,1474,4327,85,0,0
18.664148,293,944,1445,4313,86,0,0
18.684147,321,1020,1538,4423,88,0,0
18.704147,319,997,1503,4397,85,0,0
18.724148,306,958,1477,4354,85,0,0
18.744148,304,917,1445,4337,81,0,0
18.764149,320,1043,1496,4366,88,0,0
18.784147,320,999,1506,4417,85,0,0
18.804148,313,979,1494,4371,86,0,0
18.824148,299,941,1459,4374,84,0,0
18.844149,296,928,1432,4110,87,0,0
18.864147,331,1010,1516,4524,82,0,0
18.924149,292,904,1444,4337,83,0,0
18.944147,321,1041,1504,4388,88,0,0
18.964148,319,993,1504,4368,86,0,0
18.984148,308,980,1486,4462,85,0,0
19.004148,295,894,1453,4365,81,0,0
19.024147,325,990,1517,4447,84,0,0
19.044147,323,1007,1513,4418,85,0,0
19.064148,312,973,1494,4407,85,0,0
19.084148,299,957,1473,4384,86,0,0
19.104147,327,1012,1511,4439,84,0,0
19.124147,325,1031,1520,4441,86,0,0
19.144148,315,983,1501,4393,85,0,0
19.164148,300,933,1441,4256,84,0,0
19.184147,312,975,1523,4401,86,0,0
19.244148,298,931,1452,4259,85,0,0
19.264149,321,986,1489,4472,82,0,0
19.284147,317,998,1526,4383,87,0,0
19.304148,308,961,1477,4317,85,0,0
19.324148,294,915,1433,4211,85,0,0
19.344149,322,998,1487,4342,85,0,0
19.364147,321,1005,1476,4381,84,0,0
19.384148,313,999,1481,4329,87,0,0
19.404148,298,927,1430,4228,84,0,0
19.424149,315,1001,1459,4262,87,0,0
19.444147,320,1000,1499,4284,87,0,0
19.464148,315,983,1484,4451,83,0,0
19.484148,299,935,1466,4221,87,0,0
19.504148,278,908,1411,4135,88,0,0
19.584148,285,886,1407,4217,83,0,0
19.604147,319,993,1486,4379,85,0,0
19.624147,316,983,1483,4315,86,0,0
19.644148,299,920,1446,4260,84,0,0
19.664148,294,892,1415,4099,84,0,0
19.684147,317,989,1486,4331,86,0,0
19.704147,316,982,1477,4261,86,0,0
19.724148,304,957,1459,4345,84,0,0
19.744148,290,917,1425,4168,86,0,0
19.764149,292,933,1401,4105,87,0,0
19.784147,312,971,1476,4381,84,0,0
19.804148,308,973,1471,4290,86,0,0
19.824148,293,914,1432,4191,85,0,0
19.904148,291,908,1429,4192,85,0,0
19.924149,280,885,1401,4109,86,0,0
19.944147,316,1001,1487,4350,86,0,0
19.964148,313,977,1483,4422,84,0,0
19.984148,297,946,1448,4257,86,0,0
20.004148,286,911,1415,4168,86,0,0
20.024147,307,956,1447,4256,85,0,0
20.044147,310,966,1465,4324,85,0,0
20.064148,305,952,1464,4295,85,0,0
20.084148,292,909,1431,4180,85,0,0
20.104147,305,979,1443,4261,86,0,0
20.124147,305,942,1467,4243,86,0,0
20.144148,301,944,1460,4279,86,0,0
20.224148,306,953,1468,4302,85,0,0
20.244148,292,909,1431,4221,85,0,0
20.264149,315,976,1475,4269,86,0,0
20.284147,312,1000,1481,4341,87,0,0
20.304148,308,969,1472,4459,83,0,0
20.324148,294,917,1437,4313,83,0,0
20.344149,316,976,1475,4315,85,0,0
20.364147,318,987,1489,4405,84,0,0
20.384148,319,973,1484,4453,82,0,0
20.404148,300,946,1453,4363,84,0,0
20.424149,329,1008,1504,4388,84,0,0
20.444147,323,1027,1496,4337,87,0,0
20.464148,310,977,1478,4267,87,0,0
20.544147,320,999,1549,4384,88,0,0
20.564148,309,962,1476,4333,85,0,0
20.584148,330,1073,1503,4499,86,0,0
20.604147,333,1044,1527,4472,86,0,0
20.644148,313,992,1484,4452,84,0,0
20.664148,302,943,1454,4255,85,0,0
20.684147,332,999,1519,4525,81,0,0
20.704147,325,1003,1507,4399,85,0,0
20.724148,312,971,1479,4327,85,0,0
20.744148,300,926,1460,4276,85,0,0
20.764149,326,1016,1507,4441,85,0,0
20.784147,324,1011,1508,4373,86,0,0
20.804148,312,997,1483,4327,87,0,0
20.864147,322,1004,1504,4390,85,0,0
20.884148,317,990,1492,4272,87,0,0
20.904148,301,917,1454,4252,84,0,0
20.924149,303,940,1434,4179,85,0,0
20.944147,320,993,1501,4443,84,0,0
20.964148,315,1003,1475,4453,84,0,0
20.984148,298,926,1468,4344,84,0,0
21.004148,314,978,1463,4239,86,0,0
21.024147,319,975,1496,4487,82,0,0
21.044147,308,958,1473,4301,85,0,0
21.064148,291,919,1431,4193,86,0,0
21.084148,315,978,1519,4349,87,0,0
21.104147,317,985,1493,4362,85,0,0
21.124147,318,970,1483,4406,83,0,0
21.184147,316,982,1533,4403,87,0,0
21.204147,311,965,1482,4351,85,0,0
21.224148,296,915,1447,4161,86,0,0
21.244148,320,993,1494,4458,83,0,0
21.264149,314,985,1482,4449,84,0,0
21.284147,304,937,1469,4291,85,0,0
21.304148,289,899,1432,4182,85,0,0
21.324148,330,978,1501,4419,81,0,0
21.344149,319,960,1494,4455,81,0,0
21.364147,307,971,1474,4314,86,0,0
21.384148,294,910,1450,4214,85,0,0
21.404148,323,1019,1503,4389,86,0,0
21.424149,319,970,1493,4324,85,0,0
21.444147,308,965,1489,4290,87,0,0
21.504148,317,978,1443,4340,82,0,0
21.524147,310,961,1478,4318,85,0,0
21.544147,294,917,1440,4213,85,0,0
21.564148,317,978,1469,4363,83,0,0
21.584148,317,986,1493,4401,85,0,0
21.604147,312,969,1482,4406,84,0,0
21.624147,297,922,1443,4274,84,0,0
21.644148,304,959,1430,4171,86,0,0
21.664148,322,1000,1506,4396,85,0,0
21.684147,321,980,1492,4355,84,0,0
21.704147,300,934,1453,4251,85,0,0
21.724148,291,904,1417,4157,85,0,0
21.744148,321,999,1500,4376,85,0,0
21.764149,317,986,1491,4247,87,0,0
21.824148,324,1021,1505,4379,86,0,0
21.844149,319,1002,1525,4351,88,0,0
21.864147,302,943,1455,4194,87,0,0
21.884148,289,902,1414,4204,84,0,0
21.904148,323,1030,1493,4462,85,0,0
21.924149,319,1005,1483,4315,86,0,0
21.944147,305,952,1449,4230,86,0,0
21.964148,292,912,1419,4139,86,0,0
21.984148,320,1015,1479,4304,87,0,0
22.004148,315,994,1466,4358,85,0,0
22.024147,305,963,1444,4214,86,0,0
22.044147,283,908,1412,4117,87,0,0
22.064148,322,1002,1481,4355,85,0,0
22.084148,318,989,1465,4264,86,0,0
22.144148,324,1050,1479,4286,88,0,0
22.164148,322,978,1442,4269,83,0,0
22.184147,307,960,1444,4199,86,0,0
22.204147,294,935,1408,4187,85,0,0
22.224148,323,1030,1472,4274,87,0,0
22.244148,321,1001,1464,4326,85,0,0
22.264149,310,969,1447,4219,86,0,0
22.284147,296,932,1412,4110,86,0,0
22.304148,320,1000,1480,4259,87,0,0
22.324148,315,980,1448,4197,86,0,0
22.344149,305,951,1436,4160,86,0,0
22.364147,290,907,1394,4053,86,0,0
