Time,Ir1,Ir2,Red1,Red2,RsO2,Hb,HbO2
15.565721,329,912,1344,3539,87,21,0
15.585721,320,908,1359,3473,91,22,0
15.6057205,324,893,1361,3603,86,21,0
15.625721,324,890,1360,3571,86,21,0
15.6457205,323,897,1359,3614,86,21,0
15.665721,320,903,1350,3582,87,21,0
15.68572,323,885,1353,3423,90,22,0
15.705721,322,911,1351,3541,88,22,0
15.72572,322,910,1353,3593,87,21,0
15.745721,319,898,1347,3542,88,21,0
15.76572,322,908,1347,3499,89,22,0
15.785721,321,900,1347,3573,87,21,0
15.80572,324,911,1347,3426,91,22,0
15.825721,324,899,1347,3432,90,22,0
15.84572,324,909,1344,3533,88,21,0
15.865721,320,883,1343,3563,86,21,0
15.88572,318,900,1340,3533,88,21,0
15.905721,316,886,1341,3482,89,22,0
15.92572,319,888,1340,3468,88,22,0
15.945721,319,910,1340,3514,89,22,0
15.96572,317,893,1337,3556,87,21,0
15.985721,314,887,1333,3493,88,22,0
16.00572,317,894,1334,3467,89,22,0
16.02572,321,877,1336,3529,85,21,0
16.045721,317,900,1336,3467,89,22,0
16.145721,329,891,1339,3489,86,21,0
16.16572,336,888,1335,3442,85,22,0
16.18572,319,896,1338,3455,89,22,0
16.20572,311,898,1352,3588,89,21,0
16.225721,308,925,1319,3419,93,22,0
16.24572,320,886,1339,3465,88,22,0
16.26572,328,891,1332,3548,84,21,0
16.28572,325,905,1342,3507,88,22,0
16.305721,326,920,1343,3484,89,22,0
16.32572,329,899,1344,3536,86,21,0
16.34572,323,890,1338,3425,89,22,0
16.36572,329,919,1341,3460,89,22,0
16.385721,323,928,1341,3457,91,22,0
16.40572,329,930,1342,3425,91,22,0
16.42572,325,919,1334,3528,88,21,0
16.44572,326,902,1327,3442,88,22,0
16.465721,329,935,1335,3438,90,22,0
16.48572,329,905,1333,3449,88,22,0
16.50572,326,873,1328,3415,86,22,0
16.52572,323,914,1321,3442,89,22,0
16.545721,327,916,1328,3428,89,22,0
16.565722,327,890,1320,3419,87,22,0
16.58572,325,900,1361,3481,89,22,0
16.60572,319,913,1310,3482,88,21,0
16.625721,326,913,1353,3367,92,23,0
16.645721,317,917,1280,3433,88,21,0
16.74572,326,913,1354,3300,94,23,0
16.76572,324,914,1307,3486,87,21,0
16.78572,324,886,1313,3372,88,22,0
16.805721,327,923,1308,3478,87,21,0
16.82572,328,939,1332,3396,91,22,0
