Time,Ir1,Ir2,Red1,Red2,RsO2,Hb,HbO2
102.55487,9,28,1,5,33,29,500
102.57487,8,28,2,4,108,51,480
102.594864,9,28,2,5,97,45,490
102.61487,8,28,2,5,100,46,483
102.634865,9,28,2,5,97,45,490
102.65487,9,28,2,5,97,45,490
102.674866,8,28,2,4,108,51,480
102.69487,9,28,2,5,97,45,490
102.71487,9,28,2,5,97,45,490
102.73487,9,28,2,5,97,45,490
102.75487,8,28,2,5,100,46,483
102.774864,9,29,1,4,60,35,495
102.79487,9,28,1,5,33,29,500
102.814865,9,28,2,4,107,50,486
102.83487,8,28,2,5,100,46,483
102.854866,9,28,2,4,107,50,486
102.87487,9,28,2,5,97,45,490
102.89487,9,28,1,5,33,29,500
102.91487,9,28,2,5,97,45,490
102.93487,9,28,2,5,97,45,490
102.954865,9,28,2,5,97,45,490
102.97487,9,29,2,4,107,50,484
102.994865,9,29,2,4,107,50,484
103.01487,9,29,2,4,107,50,484
103.03487,9,28,2,5,97,45,490
103.05487,9,28,2,5,97,45,490
103.07487,9,28,2,5,97,45,490
103.094864,8,28,2,5,100,46,483
103.11487,9,28,2,5,97,45,490
103.134865,9,29,2,5,98,45,488
103.15487,9,28,2,5,97,45,490
103.174866,8,28,2,5,100,46,483
103.19487,9,28,2,5,97,45,490
103.21487,9,28,1,5,33,29,500
103.23487,9,28,2,5,97,45,490
103.25487,9,29,2,5,98,45,488
103.274864,9,28,2,5,97,45,490
103.29487,9,28,2,5,97,45,490
103.314865,8,28,2,5,100,46,483
103.33487,9,28,2,5,97,45,490
103.354866,9,29,2,4,107,50,484
103.37487,9,29,2,4,107,50,484
103.39487,9,28,2,5,97,45,490
103.41487,9,28,1,5,33,29,500
103.43487,9,28,2,5,97,45,490
103.454865,9,28,2,5,97,45,490
103.47487,9,28,1,5,33,29,500
103.494865,8,28,2,5,100,46,483
103.51487,9,29,2,5,98,45,488
103.53487,9,29,2,4,107,50,484
103.55487,9,28,1,4,56,34,497
103.57487,9,28,2,5,97,45,490
103.594864,9,28,2,5,97,45,490
103.61487,9,28,2,5,97,45,490
103.634865,9,29,1,4,60,35,495
103.65487,9,29,2,4,107,50,484
103.674866,9,29,2,4,107,50,484
103.69487,9,28,2,5,97,45,490
103.71487,9,28,2,4,107,50,486
103.73487,9,28,2,5,97,45,490
103.75487,9,28,2,4,107,50,486
103.774864,9,28,2,5,97,45,490
103.79487,9,28,2,5,97,45,490
103.814865,9,28,2,5,97,45,490
103.83487,8,28,2,5,100,46,483
103.854866,8,28,2,5,100,46,483
103.87487,8,28,2,5,100,46,483
103.89487,9,28,3,5,110,54,484
103.91487,9,28,2,5,97,45,490
103.93487,9,28,2,5,97,45,490
103.954865,9,28,2,5,97,45,490
103.97487,9,28,2,5,97,45,490
103.994865,9,28,2,5,97,45,490
104.01487,9,28,2,4,107,50,486
104.03487,9,28,1,4,56,34,497
104.05487,9,28,1,5,33,29,500
104.07487,9,28,1,4,56,34,497
104.094864,9,28,2,5,97,45,490
104.11487,9,28,1,5,33,29,500
104.134865,8,28,2,5,100,46,483
104.15487,8,28,2,4,108,51,480
104.174866,9,27,1,5,27,29,502
104.19487,9,28,1,5,33,29,500
104.21487,9,28,1,5,33,29,500
104.23487,9,28,2,5,97,45,490
104.25487,9,28,1,4,56,34,497
104.274864,9,28,1,5,33,29,500
104.29487,9,27,1,5,27,29,502
104.314865,9,27,2,5,95,45,492
104.33487,8,27,2,5,99,45,485
104.354866,8,28,2,5,100,46,483
104.37487,9,28,2,4,107,50,486
