Time,Ir1,Ir2,Red1,Red2,RsO2,Hb,HbO2
102.55486,14,79,3,12,92,1,1105
102.57487,15,78,2,12,69,11,1095
102.594864,15,78,2,12,69,11,1095
102.61486,15,78,2,12,69,11,1095
102.634865,14,78,3,12,91,1,1105
102.65486,15,78,2,12,69,11,1095
102.674866,15,79,2,12,69,11,1095
102.69486,15,78,2,12,69,11,1095
102.71487,14,78,3,12,91,1,1105
102.73486,14,77,2,12,72,10,1098
102.75486,15,79,2,12,69,11,1095
102.774864,15,79,2,12,69,11,1095
102.79486,15,79,2,12,69,11,1095
102.814865,15,77,2,12,68,11,1094
102.83486,15,79,2,12,69,11,1095
102.854866,15,78,2,12,69,11,1095
102.87486,15,78,2,12,69,11,1095
102.89487,15,79,2,12,69,11,1095
102.91486,15,79,2,12,69,11,1095
102.93486,15,79,2,13,65,12,1094
102.954865,15,80,2,12,70,11,1096
102.97486,15,79,2,12,69,11,1095
102.994865,14,79,3,12,92,1,1105
103.01486,15,80,3,12,90,1,1102
103.03487,15,81,2,12,71,11,1097
103.05486,15,80,2,12,70,11,1096
103.07487,15,79,2,13,65,12,1094
103.094864,15,80,2,12,70,11,1096
103.11486,15,79,2,12,69,11,1095
103.134865,15,79,2,12,69,11,1095
103.15486,15,79,2,12,69,11,1095
103.174866,15,79,2,12,69,11,1095
103.19486,15,79,2,12,69,11,1095
103.21487,15,79,2,12,69,11,1095
103.23486,15,79,2,12,69,11,1095
103.25486,15,79,2,12,69,11,1095
103.274864,15,80,2,12,70,11,1096
103.29486,15,78,2,13,64,13,1093
103.314865,15,79,2,12,69,11,1095
103.33486,15,79,2,12,69,11,1095
103.354866,15,78,2,13,64,13,1093
103.37486,15,79,2,12,69,11,1095
103.39487,15,79,2,13,65,12,1094
103.41486,15,79,2,13,65,12,1094
103.43486,15,78,2,12,69,11,1095
103.454865,14,78,3,12,91,1,1105
103.47486,15,78,2,12,69,11,1095
103.494865,15,79,2,12,69,11,1095
103.51486,15,78,2,13,64,13,1093
103.53487,15,79,3,12,90,2,1101
103.55486,15,79,2,12,69,11,1095
103.57487,15,78,2,12,69,11,1095
103.594864,14,78,2,12,72,10,1099
103.61486,15,79,2,12,69,11,1095
103.634865,15,80,2,12,70,11,1096
103.65486,15,80,3,12,90,1,1102
103.674866,15,80,2,12,70,11,1096
103.69486,15,79,2,13,65,12,1094
103.71487,15,79,3,12,90,2,1101
103.73486,15,79,2,12,69,11,1095
103.75486,15,79,2,13,65,12,1094
103.774864,15,79,2,13,65,12,1094
103.79486,15,78,2,13,64,13,1093
103.814865,15,79,2,12,69,11,1095
103.83486,15,79,2,13,65,12,1094
103.854866,15,79,2,12,69,11,1095
103.87486,14,79,3,12,92,1,1105
103.89487,15,78,2,12,69,11,1095
103.91486,14,78,3,13,88,3,1103
103.93486,15,78,2,13,64,13,1093
103.97486,15,79,2,13,65,12,1094
103.994865,15,78,2,13,64,13,1093
104.01486,15,78,3,13,86,3,1099
104.03487,15,78,2,13,64,13,1093
104.05486,15,79,2,12,69,11,1095
104.07487,15,79,2,12,69,11,1095
104.094864,15,79,2,12,69,11,1095
104.11486,15,79,2,13,65,12,1094
104.134865,15,78,2,13,64,13,1093
104.15486,15,78,3,13,86,3,1099
104.174866,15,78,2,13,64,13,1093
104.19486,15,79,2,12,69,11,1095
104.21487,14,78,3,12,91,1,1105
104.23486,15,79,2,12,69,11,1095
104.25486,15,79,3,13,86,3,1100
104.274864,15,78,2,13,64,13,1093
104.29486,14,78,3,12,91,1,1105
104.33486,15,79,2,13,65,12,1094
104.354866,15,79,2,13,65,12,1094
104.37486,15,79,3,13,86,3,1100
104.39487,15,80,2,12,70,11,1096
104.41486,14,78,3,13,88,3,1103
104.43486,15,79,2,12,69,11,1095
104.454865,15,79,2,12,69,11,1095
104.47486,15,78,2,13,64,13,1093
104.494865,15,78,2,12,69,11,1095
104.51486,15,78,2,13,64,13,1093
104.53487,14,78,3,13,88,3,1103
104.55486,14,78,3,13,88,3,1103
104.57487,15,78,2,12,69,11,1095
104.594864,15,77,2,13,63,13,1093
104.61486,15,78,2,13,64,13,1093
104.634865,15,77,2,13,63,13,1093
104.65486,15,79,3,12,90,2,1101
104.674866,15,78,3,13,86,3,1099
104.69486,15,78,2,12,69,11,1095
104.71487,14,78,3,13,88,3,1103
104.73486,15,78,2,12,69,11,1095
104.75486,15,79,2,12,69,11,1095
104.774864,15,78,2,13,64,13,1093
