Time,Ir1,Ir2,Red1,Red2,RsO2,Hb,HbO2
92.55013,2838,250,9452,1049,74,0,0
92.57014,2770,244,9396,1063,75,0,0
92.59013,2748,243,9199,1017,74,0,0
92.61014,2732,241,9138,1031,75,0,0
92.630135,2784,248,9246,1044,74,0,0
92.65013,2861,248,9250,1046,75,0,0
92.670135,2801,244,9164,1037,75,0,0
92.770134,2650,240,9256,1027,74,0,0
92.79014,2764,247,9197,1040,74,0,0
92.810135,2852,247,9207,1041,75,0,0
92.83013,2698,243,9149,1034,74,0,0
92.850136,2660,240,9081,1029,74,0,0
92.87013,2786,248,9051,1043,75,0,0
92.89014,2783,248,9322,1043,74,0,0
92.91013,2785,245,9007,1040,75,0,0
92.93014,2741,243,9244,1032,74,0,0
92.950134,2756,251,9337,1044,74,0,0
92.97013,2851,249,9079,1044,75,0,0
92.990135,2782,245,9345,1039,74,0,0
93.01013,2721,243,9309,1033,74,0,0
93.030136,2840,250,9430,1046,74,0,0
93.05013,2852,249,9248,1046,75,0,0
93.07014,2805,245,9373,1041,74,0,0
93.09013,2817,246,9152,1036,75,0,0
93.11014,2790,249,9092,1047,75,0,0
93.130135,2789,248,9394,1067,75,0,0
93.15013,2795,244,9193,1039,75,0,0
93.170135,2802,246,9162,1038,75,0,0
93.19013,2831,250,9094,1048,75,0,0
93.21014,2844,248,9429,1045,74,0,0
93.310135,2810,244,9163,1039,75,0,0
93.33013,2680,239,9128,1032,74,0,0
93.350136,2818,246,9313,1041,75,0,0
93.37013,2749,248,9284,1045,74,0,0
93.39014,2800,244,9193,1039,75,0,0
93.41013,2683,240,9162,1033,74,0,0
93.43014,2728,246,9202,1042,74,0,0
93.450134,2741,246,9233,1031,74,0,0
93.47013,2694,242,9336,1037,74,0,0
93.490135,2643,238,9310,1030,74,0,0
93.51013,2797,246,9274,1041,75,0,0
93.530136,2739,246,9203,1041,74,0,0
93.55013,2752,241,8985,1037,75,0,0
93.57014,2658,238,9271,1030,74,0,0
93.59013,2917,246,9371,1040,75,0,0
93.61014,2706,246,9052,1042,74,0,0
93.630135,2743,241,9172,1038,75,0,0
93.65013,2660,237,9327,1034,74,0,0
93.670135,2756,244,9398,1039,74,0,0
93.69013,2796,245,9357,1036,74,0,0
93.71014,2690,242,9284,1037,74,0,0
93.73013,2716,237,9131,1034,75,0,0
93.75014,2765,244,9049,1042,75,0,0
93.770134,2775,244,9271,1043,75,0,0
93.87013,2785,241,9224,1043,75,0,0
93.89014,2651,237,9180,1037,74,0,0
93.91013,2765,245,9439,1049,74,0,0
93.93014,2763,246,9461,1052,74,0,0
93.950134,2696,242,9278,1046,74,0,0
93.97013,2699,238,9368,1040,74,0,0
93.990135,2781,243,9438,1048,74,0,0
94.01013,2798,245,9440,1051,74,0,0
94.030136,2675,242,9305,1050,74,0,0
94.05013,2673,239,9412,1043,74,0,0
94.07014,2771,244,9461,1052,74,0,0
94.09013,2727,244,9331,1054,74,0,0
94.11014,2769,241,9290,1050,75,0,0
94.130135,2708,237,9245,1044,75,0,0
