Time,Ir1,Ir2,Red1,Red2,RsO2,Hb,HbO2
801.5852,1272,1364,4447,5163,67,33,17
801.60516,1271,1360,4486,5134,64,33,17
801.6252,1340,1388,4510,5299,76,32,20
801.6452,1288,1396,4498,5374,71,32,17
801.66516,1282,1384,4463,5200,66,33,17
801.6852,1283,1374,4419,5283,73,32,18
801.7452,1315,1388,4544,5001,59,34,17
801.7652,1257,1359,4395,5200,69,33,17
801.7852,1318,1400,4475,5461,79,32,19
801.8052,1322,1404,4480,5012,61,34,17
801.8252,1296,1396,4452,5298,71,32,17
801.8452,1262,1379,4279,5211,73,32,17
801.8652,1194,1373,4405,5422,62,32,14
801.8852,1304,1388,4524,4956,56,34,17
801.9052,1286,1375,4544,4968,54,34,17
801.9252,1258,1355,4246,5376,83,31,18
801.9452,1300,1369,4358,5067,71,33,18
801.9652,1303,1380,4350,4944,65,33,18
801.98517,1316,1375,4396,5180,75,32,19
802.0052,1232,1358,4352,5077,61,33,16
802.0252,1275,1361,4352,4808,57,34,17
802.04517,1315,1398,4435,4987,62,34,17
802.10516,1243,1371,4414,5180,62,33,16
802.1252,1309,1401,4398,5029,64,33,17
802.1452,1272,1416,4445,4929,45,34,15
802.16516,1321,1424,4527,5067,57,34,17
802.1852,1366,1401,4386,5037,73,33,20
802.2052,1307,1401,4377,4931,60,34,17
802.2252,1333,1431,4445,4934,57,34,17
802.2452,1323,1421,4435,5076,63,33,17
802.2652,1371,1398,4398,5226,80,32,21
802.2852,1271,1292,4324,4828,70,33,20
802.3052,1288,1376,4538,5365,71,32,18
802.3252,1340,1391,4382,5016,71,33,19
802.3452,1227,1380,4361,5155,58,33,15
802.3652,1271,1354,4308,5108,73,32,18
802.3852,1253,1324,4155,5019,78,32,19
802.4652,1259,1196,4055,4890,90,31,25
802.48517,1312,1328,4313,4722,67,34,20
802.5052,1274,1347,4287,4979,70,33,18
802.5252,1233,1346,4289,4850,56,34,16
802.54517,1207,1219,4197,4909,79,32,21
802.5652,1199,1314,4199,4849,60,33,16
802.5852,1275,1359,4286,4754,58,34,17
802.60516,1219,1366,4388,5113,56,33,15
802.6252,1244,1320,4283,4920,67,33,18
802.6452,1250,1312,4245,5021,75,32,19
802.66516,1254,1361,4287,5012,65,33,17
802.6852,1239,1374,4317,5047,60,33,16
802.7052,1238,1253,4290,4931,76,33,21
802.7252,1226,1314,4286,4904,64,33,17
802.7452,1261,1266,4300,4984,78,33,21
802.8052,1240,1244,4274,4939,78,33,21
802.8252,1220,1279,4253,4894,70,33,19
802.8452,1279,1369,4378,5089,67,33,17
802.8652,1204,1370,4332,4986,47,33,14
802.8852,1236,1296,4298,4966,71,33,19
802.9052,1226,1262,4311,4852,69,33,19
802.9252,1290,1346,4284,4882,69,33,19
802.9452,1236,1364,4304,4920,56,33,15
802.9652,1256,1364,4201,5028,70,32,17
802.98517,1156,1345,4263,5048,47,33,13
803.0052,1356,1348,4304,4739,71,34,21
803.0252,1278,1360,4363,5062,68,33,18
803.04517,1226,1302,4306,5103,73,32,18
803.0652,1257,1342,4267,5045,72,32,18
803.0852,1292,1351,4304,4866,67,33,18
803.16516,1321,1412,4355,4807,57,34,17
803.1852,1388,1417,4365,4870,69,34,20
803.2052,1331,1271,4335,4872,80,33,24
803.2252,1330,1403,4330,5084,72,33,18
803.2452,1341,1420,4392,4889,61,34,17
803.2652,1414,1414,4559,4847,64,35,20
803.2852,1302,1394,4430,5012,62,33,17
803.3052,1259,1368,4262,4772,55,34,16
803.3252,1317,1403,4333,5048,69,33,18
803.3452,1320,1412,4344,5155,72,32,18
803.3652,1294,1390,4245,5011,70,33,18
803.3852,1263,1368,4272,4816,58,34,16
803.4052,1333,1389,4303,4776,64,34,18
803.4252,1311,1398,4319,4950,65,33,17
803.4452,1223,1388,4424,4950,40,34,14
803.5052,1307,1396,4307,5118,72,32,18
803.5252,1303,1403,4316,4929,62,33,17
803.54517,1348,1351,4273,5051,82,32,22
803.5652,1235,1358,4226,4762,53,34,15
803.5852,1300,1383,4240,4883,67,33,18
803.60516,1268,1403,4309,4910,54,34,15
803.6252,1306,1363,4353,4929,68,33,19
803.6452,1278,1342,4233,4784,66,33,18
803.66516,1279,1384,4282,4850,59,34,16
803.6852,1380,1404,4289,4823,71,33,20
803.7052,1273,1285,4276,4825,73,33,20
803.7252,1275,1249,4351,4753,73,34,22
803.7452,1285,1286,4173,4738,76,33,21
803.7652,1290,1323,4254,4798,70,33,20
803.7852,1308,1392,4263,5048,72,32,18
803.8652,1301,1372,4206,4850,69,33,18
803.8852,1269,1323,4193,4723,67,33,19
803.9052,1216,1271,4196,4421,52,35,17
803.9252,1247,1270,4268,4647,65,34,19
803.9452,1278,1368,4199,4859,66,33,17
803.9652,1295,1334,4201,4740,69,33,19
803.98517,1272,1258,4174,4708,76,33,22
804.0052,1208,1243,4075,4732,75,33,20
804.0252,1225,1372,4178,4799,52,33,15
804.04517,1301,1375,4232,4997,73,32,18
804.0652,1257,1286,4212,4696,69,34,19
804.0852,1224,1328,4233,4960,66,33,17
804.10516,1270,1338,4173,4907,73,33,19
804.1252,1219,1373,4247,4897,51,33,14
804.1452,1212,1376,4251,4909,49,33,14
804.2052,1250,1357,4228,4851,61,33,16
804.2252,1273,1366,4249,4904,65,33,17
804.2452,1249,1356,4230,4773,57,34,16
