Time,Ir1,Ir2,Red1,Red2,RsO2,Hb,HbO2
48.55426,15,61,3,14,68,39,883
48.574257,16,60,3,14,62,39,878
48.594257,15,60,3,15,62,41,881
48.614258,15,61,3,14,68,39,883
48.63426,15,61,3,15,64,41,882
48.65426,15,61,4,15,83,34,886
48.67426,15,62,3,14,70,39,884
48.69426,16,62,3,15,60,41,879
48.71426,16,62,3,14,65,39,880
48.734257,16,62,3,14,65,39,880
48.754257,16,62,3,14,65,39,880
48.774258,16,62,3,14,65,39,880
48.79426,16,62,3,14,65,39,880
48.81426,16,62,3,15,60,41,879
48.83426,16,62,3,15,60,41,879
48.85426,16,62,3,15,60,41,879
48.87426,15,62,4,15,84,34,887
48.894257,16,62,3,15,60,41,879
48.914257,16,62,3,15,60,41,879
48.934258,15,62,4,14,88,32,888
48.954258,16,62,3,14,65,39,880
48.97426,16,63,3,14,66,39,881
48.99426,16,62,3,15,60,41,879
49.01426,16,63,3,14,66,39,881
49.03426,16,62,3,14,65,39,880
49.05426,16,62,3,15,60,41,879
49.074257,16,62,3,15,60,41,879
49.094257,16,62,3,14,65,39,880
49.114258,16,62,3,14,65,39,880
49.13426,17,63,3,15,55,41,876
49.15426,16,64,3,14,67,39,882
49.17426,16,63,3,14,66,39,881
49.19426,16,62,3,15,60,41,879
49.21426,16,62,3,15,60,41,879
49.234257,16,63,3,14,66,39,881
49.254257,16,63,3,15,61,41,880
49.274258,17,64,3,14,62,39,878
49.29426,16,63,3,14,66,39,881
49.31426,16,64,3,14,67,39,882
49.33426,17,65,3,14,64,39,879
49.35426,17,64,3,14,62,39,878
49.37426,16,63,3,14,66,39,881
49.394257,16,62,3,14,65,39,880
49.414257,16,62,3,15,60,41,879
49.434258,16,63,3,14,66,39,881
49.454258,16,63,3,14,66,39,881
49.47426,16,63,3,14,66,39,881
49.49426,16,63,3,15,61,41,880
49.51426,16,62,3,15,60,41,879
49.53426,17,62,3,15,54,41,875
49.55426,16,63,3,15,61,41,880
49.574257,16,64,3,14,67,39,882
49.594257,16,63,3,14,66,39,881
49.614258,16,63,3,15,61,41,880
49.63426,16,62,4,15,80,34,883
49.65426,17,63,3,15,55,41,876
49.67426,17,64,3,14,62,39,878
49.69426,16,62,3,15,60,41,879
49.71426,16,62,3,14,65,39,880
49.734257,16,61,3,15,58,41,878
49.754257,16,61,3,14,63,39,879
49.774258,16,61,3,15,58,41,878
49.79426,16,62,3,14,65,39,880
49.81426,16,63,3,15,61,41,880
49.83426,16,63,3,14,66,39,881
49.85426,16,62,3,15,60,41,879
49.87426,16,62,3,15,60,41,879
49.894257,16,62,3,14,65,39,880
49.914257,16,63,3,15,61,41,880
49.934258,16,62,3,15,60,41,879
49.954258,16,63,3,14,66,39,881
49.97426,16,62,3,15,60,41,879
49.99426,16,63,4,14,85,33,885
50.01426,16,63,3,14,66,39,881
50.03426,16,63,3,15,61,41,880
50.05426,15,61,4,15,83,34,886
50.074257,16,62,3,14,65,39,880
50.094257,16,62,3,15,60,41,879
50.114258,16,62,4,15,80,34,883
50.13426,16,62,3,15,60,41,879
50.15426,16,62,3,15,60,41,879
50.17426,16,63,3,14,66,39,881
50.19426,16,63,3,14,66,39,881
50.21426,16,63,3,14,66,39,881
50.234257,16,62,3,15,60,41,879
50.254257,16,63,3,14,66,39,881
50.274258,16,62,3,15,60,41,879
50.29426,16,62,3,15,60,41,879
50.31426,16,63,3,14,66,39,881
50.33426,16,62,3,14,65,39,880
50.35426,16,62,3,15,60,41,879
50.37426,16,64,3,14,67,39,882
50.394257,16,64,3,14,67,39,882
50.414257,16,64,3,14,67,39,882
50.434258,16,63,3,15,61,41,880
50.454258,16,62,3,15,60,41,879
50.47426,16,64,3,14,67,39,882
50.49426,16,63,3,14,66,39,881
50.51426,16,64,4,14,86,33,886
50.53426,16,64,4,14,86,33,886
50.55426,16,63,4,15,81,34,884
50.574257,16,63,3,14,66,39,881
50.594257,16,63,3,15,61,41,880
50.614258,16,62,3,14,65,39,880
50.63426,16,63,3,14,66,39,881
50.65426,16,63,3,15,61,41,880
50.67426,16,63,3,14,66,39,881
50.69426,17,63,3,15,55,41,876
50.71426,17,62,3,15,54,41,875
50.734257,16,63,3,14,66,39,881
50.754257,16,62,3,14,65,39,880
50.774258,16,63,3,14,66,39,881
50.79426,16,61,3,15,58,41,878
50.81426,16,63,3,15,61,41,880
50.83426,16,62,3,15,60,41,879
50.85426,16,62,3,14,65,39,880
50.87426,16,62,4,15,80,34,883
50.894257,16,62,4,14,85,33,884
50.914257,16,63,3,14,66,39,881
50.934258,16,61,3,14,63,39,879
50.954258,16,62,3,15,60,41,879
50.97426,15,61,3,14,68,39,883
50.99426,16,62,3,14,65,39,880
51.01426,16,61,3,15,58,41,878
51.03426,16,62,3,14,65,39,880
51.05426,16,63,3,14,66,39,881
51.074257,16,61,3,15,58,41,878
51.094257,16,61,3,15,58,41,878
51.114258,16,63,3,14,66,39,881
51.13426,16,63,3,14,66,39,881
51.15426,16,63,3,14,66,39,881
51.17426,17,63,3,14,61,40,877
51.19426,16,64,3,14,67,39,882
51.21426,16,63,3,14,66,39,881
51.234257,16,63,3,15,61,41,880
51.254257,16,62,3,15,60,41,879
51.274258,16,62,3,14,65,39,880
51.29426,16,62,3,14,65,39,880
51.31426,16,62,3,14,65,39,880
51.33426,16,62,3,15,60,41,879
51.35426,16,62,3,15,60,41,879
51.37426,16,62,3,14,65,39,880
51.394257,16,61,3,15,58,41,878
51.414257,16,61,3,15,58,41,878
51.434258,16,61,3,14,63,39,879
51.454258,16,61,3,15,58,41,878
51.47426,15,61,3,14,68,39,883
51.49426,16,61,3,14,63,39,879
51.51426,16,61,3,14,63,39,879
51.53426,16,63,3,14,66,39,881
51.55426,16,62,3,14,65,39,880
