Time,Ir1,Ir2,Red1,Red2,RsO2,Hb,HbO2
48.55426,6,32,4,17,87,111,342
48.57426,7,33,3,17,66,104,353
48.59426,7,33,3,16,70,105,353
48.61426,6,33,4,17,88,111,340
48.63426,6,34,4,16,92,113,338
48.65426,6,34,4,16,92,113,338
48.67426,7,34,3,16,71,105,351
48.69426,7,34,3,16,71,105,351
48.71426,7,33,3,16,70,105,353
48.73426,7,34,3,16,71,105,351
48.75426,7,33,3,16,70,105,353
48.77426,6,33,4,17,88,111,340
48.79426,6,33,4,17,88,111,340
48.81426,6,34,4,16,92,113,338
48.83426,7,35,4,16,88,112,345
48.85426,6,34,4,16,92,113,338
48.87426,6,34,4,16,92,113,338
48.89426,6,33,4,17,88,111,340
48.91426,6,33,4,17,88,111,340
48.93426,7,33,3,17,66,104,353
48.95426,7,34,3,17,68,104,352
48.97426,7,35,3,16,73,105,349
48.99426,7,34,3,16,71,105,351
49.01426,6,34,4,16,92,113,338
49.03426,6,33,4,17,88,111,340
49.05426,6,34,4,16,92,113,338
49.07426,6,34,4,16,92,113,338
49.09426,6,34,4,17,89,111,339
49.11426,6,34,4,16,92,113,338
49.13426,6,34,4,17,89,111,339
49.15426,6,34,4,17,89,111,339
49.17426,6,34,4,16,92,113,338
49.19426,6,34,4,16,92,113,338
49.21426,6,34,4,16,92,113,338
49.23426,6,34,4,17,89,111,339
49.25426,6,34,4,16,92,113,338
49.27426,6,34,4,17,89,111,339
49.29426,6,35,4,16,92,113,336
49.31426,7,34,4,16,87,112,346
49.33426,7,34,4,16,87,112,346
49.37426,7,34,4,16,87,112,346
49.39426,7,34,4,17,84,110,347
49.41426,7,34,4,16,87,112,346
49.43426,7,35,4,16,88,112,345
49.45426,7,34,4,16,87,112,346
49.47426,7,34,4,17,84,110,347
49.49426,7,34,4,17,84,110,347
49.51426,7,33,3,17,66,104,353
49.53426,7,34,4,16,87,112,346
49.57426,6,33,4,17,88,111,340
49.59426,6,35,4,15,95,114,335
49.61426,6,34,4,16,92,113,338
49.63426,6,35,4,16,92,113,336
49.65426,6,34,4,16,92,113,338
49.67426,6,34,4,17,89,111,339
49.69426,6,34,4,16,92,113,338
49.71426,7,33,3,16,70,105,353
49.73426,7,33,3,16,70,105,353
49.75426,7,33,3,17,66,104,353
49.77426,7,34,3,16,71,105,351
49.79426,7,34,3,16,71,105,351
49.81426,7,34,4,16,87,112,346
49.83426,7,34,4,16,87,112,346
49.85426,6,33,4,16,91,112,339
49.87426,6,33,4,16,91,112,339
49.89426,7,33,3,16,70,105,353
49.91426,7,34,3,16,71,105,351
49.93426,7,33,3,16,70,105,353
49.95426,7,34,3,16,71,105,351
49.97426,6,34,4,16,92,113,338
49.99426,6,34,4,16,92,113,338
50.01426,6,34,4,16,92,113,338
50.03426,7,34,3,16,71,105,351
50.05426,7,34,3,16,71,105,351
50.07426,7,34,3,16,71,105,351
50.09426,7,33,3,16,70,105,353
50.11426,7,33,3,16,70,105,353
50.13426,7,33,4,17,83,110,349
50.15426,6,34,4,16,92,113,338
50.17426,6,34,4,16,92,113,338
50.19426,6,34,4,16,92,113,338
50.21426,6,34,4,17,89,111,339
50.23426,6,33,4,16,91,112,339
50.25426,7,33,3,16,70,105,353
50.27426,7,33,3,16,70,105,353
50.29426,7,33,3,17,66,104,353
50.31426,7,33,3,17,66,104,353
50.33426,7,34,3,17,68,104,352
50.35426,7,34,3,16,71,105,351
50.37426,7,34,3,17,68,104,352
50.39426,7,34,3,16,71,105,351
50.41426,7,34,3,16,71,105,351
50.43426,7,34,3,16,71,105,351
50.45426,7,34,4,16,87,112,346
50.47426,6,34,4,16,92,113,338
50.49426,6,34,4,16,92,113,338
50.51426,6,34,4,17,89,111,339
50.53426,6,34,4,16,92,113,338
50.55426,6,34,4,16,92,113,338
50.57426,6,34,4,16,92,113,338
50.59426,7,34,3,16,71,105,351
50.61426,7,34,3,16,71,105,351
50.63426,7,34,3,16,71,105,351
50.65426,7,34,3,16,71,105,351
50.67426,7,34,3,16,71,105,351
50.69426,7,34,3,16,71,105,351
50.71426,7,34,3,16,71,105,351
50.73426,7,34,3,16,71,105,351
50.75426,6,33,4,16,91,112,339
50.77426,6,33,4,17,88,111,340
50.79426,7,34,3,16,71,105,351
50.81426,7,33,3,16,70,105,353
50.83426,7,34,3,16,71,105,351
50.85426,7,33,3,17,66,104,353
50.87426,7,34,4,16,87,112,346
50.89426,7,33,4,16,86,112,348
50.91426,6,33,4,17,88,111,340
50.93426,7,34,3,16,71,105,351
50.95426,7,33,3,16,70,105,353
50.97426,7,33,3,16,70,105,353
50.99426,7,33,3,17,66,104,353
51.01426,7,33,4,17,83,110,349
51.03426,6,34,4,17,89,111,339
51.05426,6,34,4,16,92,113,338
51.07426,6,33,4,16,91,112,339
51.09426,7,33,3,17,66,104,353
51.11426,7,34,3,16,71,105,351
51.13426,7,34,3,16,71,105,351
51.15426,7,34,4,16,87,112,346
51.17426,7,34,4,16,87,112,346
51.19426,6,34,4,16,92,113,338
51.21426,6,34,4,17,89,111,339
51.23426,6,34,4,16,92,113,338
