Time,Ir1,Ir2,Red1,Red2,RsO2,Hb,HbO2
48.554256,30,125,8,33,78,98,70
48.574257,30,122,8,34,75,97,72
48.594257,29,122,8,34,77,98,70
48.614254,30,123,8,34,75,97,71
48.634254,30,125,8,34,76,98,70
48.654255,31,126,8,34,75,97,72
48.674255,30,128,8,34,78,98,69
48.694256,31,126,8,34,75,97,72
48.714256,30,125,8,34,76,98,70
48.734257,30,124,8,34,76,98,71
48.754257,30,125,8,34,76,98,70
48.774254,31,125,8,34,74,97,72
48.794254,31,127,8,34,75,97,71
48.814255,31,127,8,34,75,97,71
48.834255,31,126,8,34,75,97,72
48.854256,31,129,8,34,76,98,70
48.874256,31,127,8,34,75,97,71
48.894257,31,127,7,34,66,94,73
48.914257,30,128,8,34,78,98,69
48.934254,30,129,8,33,80,98,68
48.954254,31,128,8,34,76,98,71
48.974255,31,131,8,34,77,98,69
48.994255,31,132,8,34,78,98,69
49.014256,31,132,8,34,78,98,69
49.034256,31,130,8,34,77,98,70
49.054256,31,128,8,34,76,98,71
49.074257,30,129,8,34,78,98,68
49.094257,31,127,8,34,75,97,71
49.114254,31,129,8,34,76,98,70
49.134254,31,130,8,34,77,98,70
49.154255,31,129,8,34,76,98,70
49.174255,32,130,8,35,73,97,72
49.194256,31,124,8,34,74,97,73
49.214256,31,125,8,34,74,97,72
49.234257,31,130,8,34,77,98,70
49.254257,31,130,8,34,77,98,70
49.274254,31,129,8,34,76,98,70
49.294254,32,130,8,34,75,97,72
49.314255,31,130,8,34,77,98,70
49.334255,32,131,8,34,75,97,71
49.374256,31,126,8,34,75,97,72
49.394257,32,131,8,34,75,97,71
49.414257,31,130,8,34,77,98,70
49.434254,31,130,8,34,77,98,70
49.454254,31,129,8,35,74,97,71
49.474255,32,131,8,34,75,97,71
49.494255,32,131,8,34,75,97,71
49.514256,32,132,8,34,76,98,71
49.534256,31,126,8,34,75,97,72
49.574257,32,132,7,34,67,95,73
49.594257,31,132,8,34,78,98,69
49.614254,32,129,8,34,74,97,72
49.634254,32,132,8,33,78,98,70
49.654255,31,132,8,34,78,98,69
49.674255,32,132,8,34,76,98,71
49.694256,31,131,8,34,77,98,69
49.714256,31,129,8,33,78,98,70
49.734257,31,128,8,33,78,98,70
49.754257,31,129,8,34,76,98,70
49.774254,31,126,8,33,77,98,71
49.794254,30,126,8,33,79,98,69
49.814255,31,129,8,33,78,98,70
49.834255,32,130,8,33,77,98,71
49.854256,32,128,8,34,74,97,73
49.874256,31,128,8,33,78,98,70
49.894257,31,126,8,34,75,97,72
49.914257,31,128,8,33,78,98,70
49.934254,30,126,8,33,79,98,69
49.954254,30,126,8,33,79,98,69
49.974255,31,127,8,33,77,98,71
49.994255,31,128,8,33,78,98,70
50.014256,32,128,7,33,67,95,74
50.034256,32,129,8,33,76,98,72
50.054256,31,127,8,34,75,97,71
50.074257,30,127,8,33,79,98,69
50.094257,31,126,8,33,77,98,71
50.114254,31,127,7,34,66,94,73
50.134254,31,129,8,32,80,99,69
50.154255,31,129,8,34,76,98,70
50.174255,31,131,8,34,77,98,69
50.194256,31,132,8,33,79,98,69
50.214256,32,132,8,33,78,98,70
50.234257,31,128,8,33,78,98,70
50.254257,31,126,7,34,66,94,74
50.274254,31,126,8,33,77,98,71
50.294254,31,126,8,34,75,97,72
50.314255,31,128,8,33,78,98,70
50.334255,31,128,8,33,78,98,70
50.354256,31,130,8,34,77,98,70
50.374256,31,129,8,33,78,98,70
50.394257,32,130,8,34,75,97,72
50.414257,31,127,8,34,75,97,71
50.434254,31,127,8,34,75,97,71
50.454254,31,126,7,33,68,95,73
50.474255,31,128,7,33,69,95,72
50.494255,31,125,8,34,74,97,72
50.514256,31,129,8,33,78,98,70
