Time,Ir1,Ir2,Red1,Red2,RsO2,Hb,HbO2
11.039447,694,387,3921,2346,69,70,98
11.059447,686,386,4029,2345,66,71,97
11.079447,680,385,3726,2359,72,69,98
11.099447,724,388,3931,2346,72,70,100
11.119447,692,389,3819,2358,71,70,98
11.139447,707,386,4058,2341,68,71,99
11.159447,695,388,3918,2340,69,70,98
11.179447,693,389,3903,2340,69,70,98
11.199448,673,387,3990,2333,65,71,96
11.219447,691,388,3879,2300,68,71,98
11.239448,691,389,4048,2339,66,71,97
11.259447,691,388,3867,2329,69,70,98
11.279448,685,385,3802,2307,69,70,98
11.3594475,717,393,3874,2333,71,70,99
11.379447,703,394,3811,2328,70,70,98
11.399447,696,391,3857,2324,69,70,98
11.419447,698,392,3768,2316,70,70,98
11.439447,710,393,3683,2322,73,69,99
11.459447,698,388,3809,2318,70,70,99
11.479447,679,388,3772,2303,69,70,97
11.499447,697,391,3849,2311,69,70,98
11.519447,697,392,3951,2308,67,71,97
11.539447,690,389,3655,2301,72,69,98
11.559447,688,386,3796,2288,69,70,98
11.579447,692,388,3788,2327,70,70,98
11.599447,690,388,3649,2287,72,69,98
11.619447,682,384,3750,2284,70,70,98
11.639447,688,386,3983,2285,66,71,97
11.659447,687,386,3888,2280,67,71,97
11.679447,680,383,3768,2373,72,69,98
11.699448,684,385,3958,2271,65,71,97
11.719447,683,384,3832,2271,68,71,98
11.799447,683,380,3755,2265,70,70,98
11.8194475,709,382,3635,2258,74,69,101
11.839447,686,385,3759,2268,69,70,98
11.8594475,682,386,3750,2271,69,70,97
11.879447,712,397,3928,2262,66,71,98
11.899447,677,384,3815,2254,67,71,97
11.919447,683,381,3740,2264,70,70,98
11.939447,677,386,3762,2269,68,70,97
11.959447,680,376,3774,2264,70,70,99
11.979447,685,386,3666,2268,71,70,98
11.999447,686,386,3770,2266,69,70,98
12.019447,679,382,3911,2259,66,71,97
12.039447,687,386,3856,2262,67,71,97
12.059447,709,386,3642,2329,75,69,101
12.079447,682,384,3657,2256,70,70,98
12.099447,682,380,3722,2250,70,70,98
12.119447,688,387,3820,2263,68,71,98
12.139447,686,386,3710,2303,71,70,98
12.219447,692,385,3722,2258,70,70,99
12.239448,690,388,3774,2260,68,70,98
12.259447,698,389,3738,2259,70,70,98
12.279448,687,391,3734,2255,68,70,97
12.299447,679,376,3759,2229,69,71,98
12.3194475,693,385,3659,2252,71,70,99
12.339447,687,386,3735,2251,69,70,98
12.3594475,677,382,3713,2244,69,70,98
12.379447,684,390,3788,2249,67,71,97
12.399447,675,385,3773,2249,67,71,97
12.419447,677,384,3697,2264,69,70,98
12.439447,672,383,3704,2240,68,70,97
12.459447,681,383,3750,2241,68,70,98
12.479447,698,379,3689,2239,72,70,100
12.499447,680,382,3676,2229,69,70,98
12.519447,682,384,3693,2241,69,70,98
12.539447,680,383,3693,2238,69,70,98
12.559447,703,379,3736,2245,72,70,100
12.579447,682,389,3759,2251,67,70,97
12.659447,683,385,3789,2236,67,71,97
12.679447,678,382,3547,2151,69,70,98
12.699448,676,381,3668,2222,69,70,98
12.719447,685,383,3847,2232,67,71,98
12.739448,680,380,3684,2235,70,70,98
12.759447,672,380,3774,2225,67,71,97
12.779448,678,382,3684,2229,69,70,98
12.799447,698,382,3680,2230,71,70,99
12.8194475,672,379,3670,2223,69,70,98
12.839447,675,393,3661,2235,67,70,96
12.8594475,680,383,3669,2270,71,70,98
12.879447,694,380,3675,2228,71,70,99
12.899447,678,381,3687,2228,69,70,98
12.919447,673,384,3742,2295,69,70,97
12.939447,682,384,3762,2244,68,71,98
12.959447,677,381,3695,2244,69,70,98
12.979447,698,385,3799,2245,69,71,99
12.999447,693,389,3886,2273,67,71,97
13.079447,685,384,3720,2256,70,70,98
13.099447,681,384,3739,2269,69,70,98
13.119447,685,390,3728,2255,68,70,97
13.139447,684,385,3566,2256,72,69,98
13.159447,675,382,3546,2249,72,69,98
13.179447,688,385,3703,2254,70,70,98
13.199448,677,384,3548,2254,72,69,98
13.219447,680,379,3627,2245,71,70,99
13.239448,681,384,3826,2253,67,71,97
13.259447,683,384,3659,2287,72,69,98
13.279448,675,381,3817,2245,67,71,97
13.299447,670,388,3889,2239,63,71,95
13.3194475,681,384,3657,2243,70,70,98
13.339447,680,383,3604,2249,71,70,98
13.3594475,666,379,3632,2239,70,70,97
13.379447,681,382,3871,2247,66,71,97
13.399447,681,383,3719,2315,71,70,98
13.419447,673,379,3810,2242,67,71,97
13.439447,711,387,3730,2249,71,70,100
13.519447,678,382,3712,2238,69,70,98
13.539447,673,379,3673,2237,70,70,98
13.559447,681,383,3769,2244,68,71,98
13.579447,683,384,3718,2242,69,70,98
13.599447,677,382,3709,2243,69,70,98
13.619447,683,384,3821,2242,67,71,97
13.639447,690,385,3883,2246,67,71,98
13.659447,683,384,3791,2250,68,71,98
13.679447,680,380,3679,2269,71,70,98
13.699448,718,386,3732,2254,72,70,100
13.719447,686,394,3718,2252,68,70,97
13.739448,683,382,3655,2245,71,70,98
13.759447,709,386,3804,2252,70,70,99
13.779448,705,385,3822,2253,69,71,99
13.799447,685,381,3800,2239,68,71,98
13.8194475,678,384,3756,2249,68,70,97
13.839447,682,383,3703,2272,70,70,98
13.8594475,680,380,3778,2236,68,71,98
13.939447,676,380,3683,2214,69,70,98
13.959447,686,386,3695,2278,70,70,98
13.979447,707,389,3602,2253,73,69,100
13.999447,680,383,3707,2242,69,70,98
14.019447,690,392,3859,2257,66,71,97
14.039447,714,388,3791,2255,70,70,100
14.059447,684,388,3709,2242,68,70,97
14.079447,689,388,3739,2245,69,70,98
14.099447,719,386,3721,2291,74,70,101
14.119447,686,387,3708,2242,69,70,98
14.139447,680,383,3854,2236,66,71,97
14.159447,685,392,3884,2240,64,71,96
14.179447,721,386,3772,2259,72,70,101
14.199448,678,379,3591,2233,72,70,99
14.219447,688,387,3565,2243,72,69,98
14.239448,690,388,3709,2246,69,70,98
14.259447,683,367,3557,2235,75,69,101
14.279448,692,388,3722,2244,69,70,98
14.3594475,693,389,3705,2245,69,70,98
14.379447,710,390,3698,2241,71,70,99
14.399447,685,389,3660,2239,69,70,97
14.419447,691,388,3796,2241,68,71,98
14.439447,677,386,3706,2237,68,70,97
14.459447,686,386,3787,2231,67,71,97
14.479447,689,387,3722,2234,69,70,98
14.499447,708,386,3684,2232,71,70,100
14.519447,681,383,3826,2226,66,71,97
14.539447,690,393,3696,2292,70,70,97
14.559447,693,399,3751,2236,66,71,96
14.579447,686,386,3580,2231,71,70,98
14.599447,696,391,3844,2258,67,71,97
14.619447,698,387,3715,2242,70,70,99
14.639447,695,395,3759,2240,67,71,97
14.659447,696,390,3738,2254,69,70,98
14.679447,701,394,3762,2231,68,71,98
14.699448,705,402,3744,2251,68,70,97
14.779448,700,393,3880,2254,66,71,97
14.799447,694,390,3697,2238,69,70,98
14.8194475,695,394,3718,2246,68,70,97
14.839447,701,404,3695,2246,68,70,97
14.8594475,694,391,3650,2248,70,70,98
14.879447,703,394,3710,2245,69,70,98
14.899447,695,395,3767,2243,67,71,97
14.919447,711,393,3553,2241,73,69,99
14.939447,693,390,3708,2233,69,70,98
14.959447,703,395,3638,2242,71,70,98
14.979447,702,384,3872,2245,68,71,99
14.999447,695,391,3681,2239,70,70,98
15.019447,704,395,3838,2247,67,71,97
15.039447,708,395,3780,2243,68,71,98
15.059447,694,391,3611,2240,71,70,98
15.079447,691,388,3766,2230,68,71,98
15.099447,702,377,3782,2240,71,70,100
15.119447,696,391,3792,2239,68,71,98
15.199448,684,385,3668,2254,70,70,98
15.219447,695,389,3662,2232,70,70,98
15.239448,695,389,3811,2228,67,71,98
15.259447,702,388,3786,2229,69,71,98
15.279448,680,390,3619,2229,69,70,97
15.299447,721,391,3821,2232,69,71,99
15.3194475,692,389,3692,2227,69,70,98
15.339447,693,383,3657,2241,71,70,99
15.3594475,719,391,3804,2312,72,70,100
15.379447,704,386,3644,2231,72,70,99
15.399447,689,385,3796,2222,67,71,98
15.419447,684,390,3716,2309,70,70,97
15.439447,695,390,3605,2255,72,69,98
15.459447,687,388,3782,2217,67,71,97
15.479447,694,389,3682,2221,69,70,98
15.499447,692,388,3815,2225,67,71,97
15.519447,708,385,3750,2215,70,71,99
15.599447,708,384,3555,2226,74,69,100
15.619447,696,390,3681,2226,69,70,98
15.639447,698,392,3679,2273,71,70,98
15.659447,692,389,3807,2292,69,70,98
15.679447,702,392,3694,2229,70,70,98
15.699448,713,393,3879,2209,66,71,98
15.719447,709,393,3619,2233,72,70,99
15.739448,692,389,3681,2227,69,70,98
15.759447,700,393,3699,2232,69,70,98
15.779448,705,394,3680,2238,70,70,98
15.799447,698,390,3684,2230,70,70,98
15.8194475,699,392,3681,2272,71,70,98
15.839447,698,391,3683,2227,69,70,98
15.8594475,690,390,3855,2223,65,71,97
15.879447,709,388,3827,2212,68,71,99
15.899447,695,390,3693,2224,69,70,98
15.919447,695,390,3707,2217,69,70,98
15.939447,707,386,3647,2214,72,70,100
