Time,Ir1,Ir2,Red1,Red2,RsO2,Hb,HbO2
11.039436,3600,299,16136,1957,78,0,0
11.059437,3623,300,16384,1960,77,0,0
11.079436,3581,298,16660,1954,77,0,0
11.099437,3607,299,16510,1949,77,0,0
11.119436,3629,300,16563,1961,77,0,0
11.139437,3620,300,16468,1958,77,0,0
11.159436,3572,297,16382,1944,77,0,0
11.179437,3625,300,16431,1955,77,0,0
11.199436,3593,301,16425,1955,77,0,0
11.219437,3579,298,16646,1944,77,0,0
11.239436,3628,301,16658,1950,77,0,0
11.259437,3646,302,16395,1950,77,0,0
11.279436,3616,300,16307,1946,77,0,0
11.359436,3642,301,16267,1942,77,0,0
11.3794365,3705,305,16435,1956,77,0,0
11.399436,3692,304,16636,1955,77,0,0
11.419436,3643,302,16301,1942,77,0,0
11.439437,3697,304,16374,1950,77,0,0
11.459436,3701,305,16399,1949,77,0,0
11.479437,3658,302,16620,1944,77,0,0
11.499436,3600,299,16054,1925,77,0,0
11.519437,3633,302,15998,1938,77,0,0
11.539436,3713,301,16629,1931,77,0,0
11.559437,3587,297,16133,1921,77,0,0
11.579436,3617,298,16254,1922,77,0,0
11.599437,3611,298,16139,1918,77,0,0
11.619436,3570,295,16021,1911,77,0,0
11.639437,3512,291,15898,1896,77,0,0
11.659436,3616,294,16070,1908,77,0,0
11.679437,3541,294,15967,1901,77,0,0
11.699436,3482,290,15873,1894,77,0,0
11.719437,3538,293,15989,1891,77,0,0
11.799437,3540,293,15972,1905,77,0,0
11.819436,3534,294,15722,1909,78,0,0
11.839437,3484,291,15879,1902,77,0,0
11.859436,3567,297,15931,1917,77,0,0
11.8794365,3587,298,15957,1927,77,0,0
11.899436,3551,297,16053,1925,77,0,0
11.919436,3611,300,16117,1932,77,0,0
11.939437,3627,301,16180,1935,77,0,0
11.959436,3602,299,16177,1931,77,0,0
11.979437,3565,297,16249,1922,77,0,0
11.999436,3624,301,16014,1936,77,0,0
12.019437,3623,299,16179,1935,77,0,0
12.039436,3580,299,15845,1927,77,0,0
12.059437,3646,304,16212,1940,77,0,0
12.079436,3661,304,16475,1941,77,0,0
12.099437,3612,302,16305,1935,77,0,0
12.119436,3671,305,16382,1941,77,0,0
12.139437,3688,310,16422,1944,77,0,0
12.219437,3679,306,16222,1936,77,0,0
12.239436,3632,302,16181,1921,77,0,0
12.259437,3693,309,16217,1929,77,0,0
12.279436,3747,306,16234,1932,77,0,0
12.299437,3644,303,16368,1919,77,0,0
12.319436,3672,304,16078,1954,78,0,0
12.339437,3725,303,16145,1915,77,0,0
12.359436,3639,301,16414,1912,77,0,0
12.3794365,3591,298,16178,1895,77,0,0
12.399436,3633,300,16413,1902,77,0,0
12.419436,3622,303,16060,1904,77,0,0
12.439437,3570,296,15928,1891,77,0,0
12.459436,3731,300,16051,1905,78,0,0
12.479437,3638,300,16058,1907,77,0,0
12.499436,3586,297,15850,1900,77,0,0
12.519437,3644,301,16323,1906,77,0,0
12.539436,3659,301,16411,1906,77,0,0
12.559437,3615,298,16307,1903,77,0,0
12.579436,3640,300,16337,1900,77,0,0
12.659436,3657,301,16048,1912,77,0,0
12.679437,3656,301,15868,1910,78,0,0
12.699436,3607,297,16157,1901,77,0,0
12.719437,3653,300,15793,1911,78,0,0
12.739436,3648,300,16335,1911,77,0,0
12.759437,3606,298,16030,1903,77,0,0
12.779436,3579,297,16128,1894,77,0,0
12.799437,3623,297,16366,1903,77,0,0
12.819436,3747,298,16308,1906,78,0,0
12.839437,3564,295,16209,1896,77,0,0
12.859436,3639,301,15988,1912,77,0,0
12.8794365,3646,301,15906,1916,77,0,0
12.899436,3603,299,16238,1910,77,0,0
12.919436,3664,303,16354,1923,77,0,0
12.939437,3701,305,16234,1934,77,0,0
12.959436,3660,302,16655,1921,77,0,0
12.979437,3666,310,16109,1913,77,0,0
12.999436,3716,306,16628,1933,77,0,0
13.079436,3726,306,16275,1929,77,0,0
13.099437,3673,303,16248,1920,77,0,0
13.119436,3737,307,16517,1927,77,0,0
13.139437,3790,306,16598,1927,77,0,0
13.159436,3754,301,16255,1910,78,0,0
13.179437,3635,300,16360,1892,77,0,0
13.199436,3648,301,16371,1904,77,0,0
13.219437,3695,299,16266,1898,77,0,0
13.239436,3552,296,15896,1883,77,0,0
13.259437,3636,295,16134,1901,77,0,0
13.279436,3643,301,16251,1902,77,0,0
13.299437,3583,297,16037,1899,77,0,0
13.319436,3641,301,16401,1904,77,0,0
13.339437,3649,301,15920,1910,77,0,0
13.359436,3615,299,16393,1901,77,0,0
13.3794365,3624,308,16022,1893,76,0,0
13.399436,3638,301,15991,1903,77,0,0
13.419436,3616,299,16444,1903,77,0,0
13.439437,3553,295,15989,1888,77,0,0
13.519437,3616,299,16233,1889,77,0,0
13.539436,3605,299,16149,1901,77,0,0
13.559437,3544,295,15833,1891,77,0,0
13.579436,3633,300,15889,1909,77,0,0
13.599437,3640,300,15977,1916,77,0,0
13.619436,3591,297,16451,1880,76,0,0
13.639437,3665,302,16500,1917,77,0,0
13.659436,3687,303,16541,1924,77,0,0
13.679437,3643,300,16635,1918,77,0,0
13.699436,3682,302,15974,1920,78,0,0
13.719437,3686,300,16550,1917,77,0,0
13.739436,3646,300,16126,1913,77,0,0
13.759437,3609,297,16122,1898,77,0,0
13.779436,3642,300,16262,1911,77,0,0
13.799437,3631,298,16651,1908,76,0,0
13.819436,3542,295,16586,1892,76,0,0
13.839437,3632,298,16329,1907,77,0,0
13.859436,3595,305,16346,1898,76,0,0
13.939437,3608,297,16143,1901,77,0,0
13.959436,3668,302,15954,1915,77,0,0
13.979437,3690,303,16324,1919,77,0,0
13.999436,3666,302,16710,1918,76,0,0
14.019437,3729,300,16617,1875,77,0,0
14.039436,3704,304,16112,1924,77,0,0
14.059437,3769,304,16334,1930,78,0,0
14.079436,3654,301,16155,1913,77,0,0
14.099437,3710,304,16362,1927,77,0,0
14.119436,3713,305,16289,1922,77,0,0
14.139437,3657,302,16417,1912,77,0,0
14.159436,3762,304,16210,1917,78,0,0
14.179437,3761,305,16242,1917,77,0,0
14.199436,3658,302,16414,1912,77,0,0
14.219437,3758,303,16516,1902,77,0,0
14.239436,3713,305,16340,1916,77,0,0
14.259437,3701,304,16193,1916,77,0,0
14.279436,3652,301,16069,1900,77,0,0
14.359436,3703,306,16066,1915,77,0,0
14.3794365,3731,306,16481,1918,77,0,0
14.399436,3631,302,16087,1907,77,0,0
14.419436,3717,304,16174,1911,77,0,0
14.439437,3713,304,16154,1907,77,0,0
14.459436,3667,301,15988,1897,77,0,0
14.479437,3697,303,15986,1900,77,0,0
14.499436,3699,303,16040,1898,77,0,0
14.519437,3768,299,16310,1894,77,0,0
14.539436,3639,302,15944,1892,77,0,0
14.559437,3709,303,15869,1902,78,0,0
14.579436,3736,303,16023,1901,78,0,0
14.599437,3649,301,15585,1894,78,0,0
14.619436,3751,307,15846,1913,78,0,0
14.639437,3726,307,16138,1915,77,0,0
14.659436,3680,305,16133,1908,77,0,0
14.679437,3875,309,16139,1922,78,0,0
14.699436,3858,311,16186,1924,78,0,0
14.779436,3847,310,16075,1920,78,0,0
14.799437,3739,307,16058,1913,77,0,0
14.819436,3769,309,16035,1911,77,0,0
14.839437,3757,310,16355,1915,77,0,0
14.859436,3745,308,15877,1912,78,0,0
14.8794365,3685,304,15830,1894,77,0,0
14.899436,3769,310,15812,1912,78,0,0
14.919436,3740,310,16042,1912,77,0,0
14.939437,3735,307,16125,1901,77,0,0
14.959436,3762,309,15953,1905,77,0,0
14.979437,3844,310,16201,1906,77,0,0
14.999436,3760,308,16080,1902,77,0,0
15.019437,3676,304,15624,1888,78,0,0
15.039436,3747,308,16198,1900,77,0,0
15.059437,3830,308,16344,1899,77,0,0
15.079436,3761,304,15725,1885,78,0,0
15.099437,3703,306,15861,1889,77,0,0
15.119436,3704,304,15739,1881,77,0,0
15.199436,3631,300,15739,1901,78,0,0
15.219437,3571,296,15867,1855,77,0,0
15.239436,3655,301,15756,1876,77,0,0
15.259437,3651,301,15780,1875,77,0,0
15.279436,3593,298,15963,1868,77,0,0
15.299437,3668,302,15801,1882,77,0,0
15.319436,3679,303,15814,1868,77,0,0
15.339437,3630,300,15985,1872,77,0,0
15.359436,3808,303,15971,1880,78,0,0
